,similarity_score
113009,0.73847276
113010,0.70552874
113011,0.7562866
113012,0.7483694
113013,0.7483694
113014,0.7483694
113015,0.74979377
113016,0.7597568
113017,0.77319014
113018,0.73786616
113019,0.7597568
113020,0.7597568
113021,0.7413671
113022,0.7413671
113023,0.7413671
113024,0.7413671
113025,0.7413671
113026,0.7413671
113027,0.7413671
113028,0.74979377
113029,0.74979377
113030,0.75296974
113031,0.77319014
113032,0.7597568
113033,0.70273566
113034,0.7744156
113035,0.7504463
113036,0.6905764
113037,0.8086389
113038,0.76150024
113039,0.7260766
113040,0.7587241
113041,0.7415775
113042,0.72381175
113043,0.75311166
113044,0.75311166
113045,0.75311166
113046,0.75311166
113047,0.75311166
113048,0.75311166
113049,0.77888525
113050,0.75311166
113051,0.7578156
113052,0.7364155
113053,0.7668915
113054,0.7668915
113055,0.7668915
113056,0.7054189
113057,0.7054189
113058,0.7054189
113059,0.7568192
113060,0.7054189
113061,0.7054189
113062,0.72912884
113063,0.7525562
113064,0.74979377
113065,0.7317165
113066,0.72648
113067,0.74353665
113068,0.7215692
113069,0.7054189
113070,0.7054189
113071,0.7054189
113072,0.7271818
113073,0.7578156
113074,0.7178852
113075,0.7393962
113076,0.7393962
113077,0.75902975
113078,0.7253531
113079,0.7393962
113080,0.7393962
113081,0.74625605
113082,0.7134427
113083,0.7393962
113084,0.7634554
113085,0.7331656
113086,0.7634554
113087,0.7634554
113088,0.7234571
113089,0.729784
113090,0.76091206
113091,0.7398399
113092,0.7462676
113093,0.7462676
113094,0.7268591
113095,0.76504964
113096,0.7054189
113097,0.707999
113098,0.7436986
113099,0.7119728
113100,0.7119728
113101,0.70968735
113102,0.77275765
113103,0.73106533
113104,0.7398399
113105,0.74848884
113106,0.7319745
113107,0.74848884
113108,0.7150549
113109,0.74848884
113110,0.74848884
113111,0.7641357
113112,0.7063575
113113,0.75608635
113114,0.7820672
113115,0.71946406
113116,0.72688246
113117,0.7268591
113118,0.7268591
113119,0.7529689
113120,0.7529689
113121,0.7529689
113122,0.7119728
113123,0.7063575
113124,0.7360755
113125,0.7293824
113126,0.7529689
113127,0.7529689
113128,0.7529689
113129,0.73626244
113130,0.7482137
113131,0.74485886
113132,0.73997855
113133,0.7529689
113134,0.7529689
113135,0.7529689
113136,0.7529689
113137,0.7562351
113138,0.7268591
113139,0.7103987
113140,0.7537035
113141,0.7743827
113142,0.7505029
113143,0.7743827
113144,0.7245709
113145,0.72899723
113146,0.7549885
113147,0.7299427
113148,0.7529689
113149,0.7529689
113150,0.7667461
113151,0.7245709
113152,0.74297845
113153,0.75693154
113154,0.71775216
113155,0.7355971
113156,0.7266598
113157,0.7529689
113158,0.7529689
113159,0.75312746
113160,0.75312746
113161,0.7054189
113162,0.73106533
113163,0.73106533
113164,0.7054189
113165,0.7278641
113166,0.7529689
113167,0.7533679
113168,0.7619915
113169,0.75608635
113170,0.75608635
113171,0.7537035
113172,0.75608635
113173,0.75608635
113174,0.75608635
113175,0.736917
113176,0.736917
113177,0.71600276
113178,0.7462771
113179,0.7462771
113180,0.7733951
113181,0.75693154
113182,0.7348406
113183,0.75608635
113184,0.75608635
113185,0.75608635
113186,0.71841055
113187,0.7611712
113188,0.7611712
113189,0.7611712
113190,0.7294037
113191,0.7186506
113192,0.74837613
113193,0.64929175
113194,0.7549885
113195,0.73326594
113196,0.73300856
113197,0.74674845
113198,0.7369782
113199,0.7369782
113200,0.7369782
113201,0.75312746
113202,0.76399374
113203,0.7369782
113204,0.75312746
113205,0.74810666
113206,0.75268805
113207,0.7454742
113208,0.75312746
113209,0.75312746
113210,0.75312746
113211,0.7245709
113212,0.74657345
113213,0.7171712
113214,0.7544249
113215,0.7526014
113216,0.7479779
113217,0.74384415
113218,0.7331656
113219,0.73026085
113220,0.75582963
113221,0.71927816
113222,0.74777365
113223,0.7575963
113224,0.7369782
113225,0.73742247
113226,0.75902975
113227,0.75608635
113228,0.75608635
113229,0.75383407
113230,0.75608635
113231,0.7718426
113232,0.75608635
113233,0.75608635
113234,0.7585195
113235,0.7701334
113236,0.76735103
113237,0.7777584
113238,0.7052039
113239,0.73536247
113240,0.73536247
113241,0.73106533
113242,0.74037236
113243,0.73536247
113244,0.73536247
113245,0.75098693
113246,0.7385266
113247,0.7535708
113248,0.77543664
113249,0.73742247
113250,0.71194506
113251,0.726057
113252,0.7385266
113253,0.74538976
113254,0.75312746
113255,0.7492618
113256,0.74691916
113257,0.77003485
113258,0.766897
113259,0.766897
113260,0.7044543
113261,0.726057
113262,0.726057
113263,0.7473177
113264,0.77003485
113265,0.7555349
113266,0.7254635
113267,0.76147497
113268,0.7733951
113269,0.78058493
113270,0.741658
113271,0.73300856
113272,0.72323805
113273,0.7528182
113274,0.71946406
113275,0.7634554
113276,0.7290076
113277,0.7433929
113278,0.7634554
113279,0.75116843
113280,0.75116843
113281,0.75116843
113282,0.7634554
113283,0.7634554
113284,0.7634554
113285,0.73626375
113286,0.7634554
113287,0.7478473
113288,0.7704661
113289,0.71510303
113290,0.73626375
113291,0.723866
113292,0.7433929
113293,0.733994
113294,0.7209579
113295,0.7355971
113296,0.7355971
113297,0.7186506
113298,0.7028897
113299,0.7186506
113300,0.7186506
113301,0.7219499
113302,0.7219499
113303,0.7589035
113304,0.751657
113305,0.7540585
113306,0.76129115
113307,0.7590844
113308,0.7186506
113309,0.7186506
113310,0.7331656
113311,0.75889003
113312,0.7525562
113313,0.7549885
113314,0.7054189
113315,0.72912884
113316,0.7054189
113317,0.755579
113318,0.7355971
113319,0.766897
113320,0.719209
113321,0.719209
113322,0.719209
113323,0.719209
113324,0.766897
113325,0.7186506
113326,0.7186506
113327,0.7186506
113328,0.7186506
113329,0.719209
113330,0.719209
113331,0.7733951
113332,0.755579
113333,0.72606957
113334,0.7525562
113335,0.7591404
113336,0.7591404
113337,0.7591404
113338,0.7591404
113339,0.7591404
113340,0.7250364
113341,0.7605976
113342,0.7591404
113343,0.7591404
113344,0.7158011
113345,0.696008
113346,0.77376413
113347,0.7532978
113348,0.74786985
113349,0.7532978
113350,0.76399374
113351,0.74786985
113352,0.74786985
113353,0.74786985
113354,0.7532978
113355,0.7399587
113356,0.7513034
113357,0.76967406
113358,0.7513034
113359,0.7591404
113360,0.70553863
113361,0.7287695
113362,0.7492618
113363,0.736917
113364,0.736917
113365,0.72651744
113366,0.6557868
113367,0.7229738
113368,0.71045935
113369,0.7597568
113370,0.71387076
113371,0.7634554
113372,0.7634554
113373,0.7634554
113374,0.7634554
113375,0.75311166
113376,0.75311166
113377,0.75311166
113378,0.64198637
113379,0.72616637
113380,0.72616637
113381,0.7597568
113382,0.75000095
113383,0.73536247
113384,0.73536247
113385,0.7070534
113386,0.7070534
113387,0.7333078
113388,0.7333078
113389,0.7379628
113390,0.7070534
113391,0.7333078
113392,0.7070534
113393,0.73199254
113394,0.73199254
113395,0.6410221
113396,0.7571895
113397,0.7446561
113398,0.73386455
113399,0.7333078
113400,0.7497256
113401,0.7367002
113402,0.755857
113403,0.7248264
113404,0.75734764
113405,0.7549885
113406,0.7545562
113407,0.708343
113408,0.7452974
113409,0.7611712
113410,0.7611712
113411,0.73535335
113412,0.73535335
113413,0.70454764
113414,0.70454764
113415,0.73199254
113416,0.70454764
113417,0.7128055
113418,0.7513679
113419,0.7513679
113420,0.77543664
113421,0.72559226
113422,0.75656205
113423,0.73536247
113424,0.73536247
113425,0.73536247
113426,0.7692697
113427,0.73199254
113428,0.73199254
113429,0.7169063
113430,0.7569597
113431,0.73536247
113432,0.6671059
113433,0.7677462
113434,0.73386455
113435,0.7054189
113436,0.7054189
113437,0.73536247
113438,0.7054189
113439,0.74118745
113440,0.73535335
113441,0.73535335
113442,0.71314466
113443,0.75119674
113444,0.73536247
113445,0.73536247
113446,0.75608635
113447,0.75608635
113448,0.7227906
113449,0.75460386
113450,0.74355686
113451,0.7054189
113452,0.7054189
113453,0.7054189
113454,0.7054189
113455,0.7054189
113456,0.7384095
113457,0.7099402
113458,0.7099402
113459,0.7054189
113460,0.7099402
113461,0.7099402
113462,0.7099402
113463,0.726057
113464,0.73982537
113465,0.71237755
113466,0.73535335
113467,0.73535335
113468,0.7099402
113469,0.7054189
113470,0.7099402
113471,0.7374778
113472,0.7374778
113473,0.73199254
113474,0.73199254
113475,0.7374778
113476,0.7374778
113477,0.7374778
113478,0.7374778
113479,0.7374778
113480,0.7374778
113481,0.7374778
113482,0.7374778
113483,0.7374778
113484,0.7374778
113485,0.7374778
113486,0.7374778
113487,0.7603436
113488,0.7603436
113489,0.7603436
113490,0.7134427
113491,0.7603436
113492,0.73882425
113493,0.7471673
113494,0.7537035
113495,0.7471673
113496,0.7471673
113497,0.7374778
113498,0.7471673
113499,0.7471673
113500,0.7178844
113501,0.73645765
113502,0.7525562
113503,0.7089865
113504,0.75608635
113505,0.6995601
113506,0.718434
113507,0.7431411
113508,0.75608635
113509,0.7187786
113510,0.74777365
113511,0.74777365
113512,0.74777365
113513,0.74777365
113514,0.6880623
113515,0.7795758
113516,0.75608635
113517,0.75608635
113518,0.73645765
113519,0.7246176
113520,0.7099402
113521,0.7371631
113522,0.7371631
113523,0.7617751
113524,0.7308704
113525,0.7089865
113526,0.7089865
113527,0.75608635
113528,0.7614584
113529,0.7448685
113530,0.7371631
113531,0.7371631
113532,0.7684899
113533,0.7367002
113534,0.7417799
113535,0.7089865
113536,0.75582963
113537,0.74777365
113538,0.7668915
113539,0.74777365
113540,0.74777365
113541,0.7007358
113542,0.7668915
113543,0.74777365
113544,0.74777365
113545,0.74777365
113546,0.733994
113547,0.7091584
113548,0.73960495
113549,0.75362754
113550,0.75608635
113551,0.75608635
113552,0.75608635
113553,0.75608635
113554,0.73585784
113555,0.6926383
113556,0.7275522
113557,0.73786616
113558,0.75608635
113559,0.76150024
113560,0.7355472
113561,0.7186506
113562,0.7186506
113563,0.7191111
113564,0.7471673
113565,0.7471673
113566,0.7223304
113567,0.72330964
113568,0.7254323
113569,0.7143407
113570,0.7835616
113571,0.74979377
113572,0.7186506
113573,0.72106063
113574,0.7254635
113575,0.7287695
113576,0.7520626
113577,0.73882425
113578,0.73106533
113579,0.73106533
113580,0.73106533
113581,0.73991
113582,0.7672126
113583,0.75032943
113584,0.74940854
113585,0.7672126
113586,0.7672126
113587,0.7672126
113588,0.7672126
113589,0.7520626
113590,0.75092113
113591,0.742978
113592,0.77319014
113593,0.7672126
113594,0.7672126
113595,0.74964666
113596,0.76150024
113597,0.7548179
113598,0.7153417
113599,0.72899723
113600,0.72899723
113601,0.7054194
113602,0.72298396
113603,0.73106533
113604,0.73106533
113605,0.73106533
113606,0.73106533
113607,0.75608635
113608,0.71700346
113609,0.73106533
113610,0.73106533
113611,0.7461977
113612,0.75608635
113613,0.75608635
113614,0.75608635
113615,0.75608635
113616,0.7150465
113617,0.75608635
113618,0.75608635
113619,0.75902975
113620,0.73106533
113621,0.7548319
113622,0.7548319
113623,0.7548319
113624,0.74979377
113625,0.74979377
113626,0.74979377
113627,0.74979377
113628,0.74979377
113629,0.7431441
113630,0.73106533
113631,0.73991
113632,0.7563257
113633,0.746083
113634,0.75570196
113635,0.75608635
113636,0.75608635
113637,0.74979377
113638,0.74979377
113639,0.7476275
113640,0.7484373
113641,0.7161735
113642,0.7228142
113643,0.6880623
113644,0.70454764
113645,0.7231114
113646,0.7367786
113647,0.7254635
113648,0.75608635
113649,0.7055369
113650,0.75716406
113651,0.7343594
113652,0.7369782
113653,0.7350019
113654,0.7350019
113655,0.7350019
113656,0.7350019
113657,0.74979377
113658,0.75567305
113659,0.74979377
113660,0.74979377
113661,0.74979377
113662,0.73189557
113663,0.75116843
113664,0.7369782
113665,0.7369782
113666,0.7369782
113667,0.7369782
113668,0.75722647
113669,0.7616489
113670,0.6961638
113671,0.76427865
113672,0.7369782
113673,0.7369782
113674,0.7369782
113675,0.7369782
113676,0.75116843
113677,0.71579
113678,0.7350019
113679,0.7268591
113680,0.7268591
113681,0.7268591
113682,0.7537035
113683,0.7369782
113684,0.7369782
113685,0.7369782
113686,0.7186506
113687,0.71950054
113688,0.7120914
113689,0.71950054
113690,0.7504449
113691,0.7186506
113692,0.75722647
113693,0.7605423
113694,0.71950054
113695,0.7242725
113696,0.71950054
113697,0.77003485
113698,0.7481131
113699,0.7231114
113700,0.7231114
113701,0.7032125
113702,0.7032125
113703,0.71950054
113704,0.7712828
113705,0.7535708
113706,0.74979377
113707,0.74979377
113708,0.73742247
113709,0.73742247
113710,0.73742247
113711,0.73742247
113712,0.73742247
113713,0.73742247
113714,0.7461026
113715,0.73742247
113716,0.73742247
113717,0.73742247
113718,0.73742247
113719,0.75608635
113720,0.75608635
113721,0.75608635
113722,0.75608635
113723,0.7704661
113724,0.75608635
113725,0.7634554
113726,0.7634554
113727,0.7634554
113728,0.77543664
113729,0.7634554
113730,0.7231114
113731,0.7231114
113732,0.7231114
113733,0.7231114
113734,0.74691916
113735,0.7132897
113736,0.7189749
113737,0.7530429
113738,0.73626375
113739,0.77319014
113740,0.72688246
113741,0.73919564
113742,0.718964
113743,0.7132897
113744,0.7132897
113745,0.7132897
113746,0.7355472
113747,0.7355472
113748,0.7355472
113749,0.75116843
113750,0.75116843
113751,0.75116843
113752,0.75116843
113753,0.75312746
113754,0.75312746
113755,0.75312746
113756,0.76228875
113757,0.73933256
113758,0.73933256
113759,0.73933256
113760,0.7364155
113761,0.7744156
113762,0.75116843
113763,0.7597568
113764,0.7597568
113765,0.7744156
113766,0.7532978
113767,0.7532978
113768,0.7532978
113769,0.7532978
113770,0.7451087
113771,0.7634554
113772,0.7547853
113773,0.7519286
113774,0.72616637
113775,0.78058493
113776,0.7205758
113777,0.7205758
113778,0.7205758
113779,0.7205758
113780,0.7205758
113781,0.7205758
113782,0.73492265
113783,0.7374778
113784,0.73426545
113785,0.7611712
113786,0.7611712
113787,0.7317005
113788,0.716075
113789,0.7804597
113790,0.7028213
113791,0.7297158
113792,0.7028213
113793,0.73626375
113794,0.7028213
113795,0.7028213
113796,0.7028213
113797,0.63699794
113798,0.71320486
113799,0.71320486
113800,0.71320486
113801,0.72323805
113802,0.77543664
113803,0.71320486
113804,0.71320486
113805,0.7028213
113806,0.7028213
113807,0.73626375
113808,0.74353665
113809,0.7583314
113810,0.73626375
113811,0.72323805
113812,0.7195573
113813,0.7536781
113814,0.7536781
113815,0.7547853
113816,0.7298906
113817,0.75463384
113818,0.71320486
113819,0.71320486
113820,0.71320486
113821,0.71320486
113822,0.75463384
113823,0.71320486
113824,0.7217591
113825,0.71320486
113826,0.78058493
113827,0.75463384
113828,0.75463384
113829,0.75463384
113830,0.75463384
113831,0.75463384
113832,0.75463384
113833,0.73847276
113834,0.73847276
113835,0.7611712
113836,0.7611712
113837,0.7386259
113838,0.72443354
113839,0.7294037
113840,0.73626375
113841,0.73626375
113842,0.73626375
113843,0.75463384
113844,0.74037236
113845,0.7020004
113846,0.74848884
113847,0.74848884
113848,0.7611712
113849,0.74848884
113850,0.7408848
113851,0.7446912
113852,0.726057
113853,0.726057
113854,0.7549885
113855,0.73933256
113856,0.71204406
113857,0.7536781
113858,0.726057
113859,0.7324432
113860,0.726057
113861,0.75689846
113862,0.7134427
113863,0.7570282
113864,0.73523724
113865,0.7020004
113866,0.7267269
113867,0.72616637
113868,0.73426545
113869,0.7169063
113870,0.74370253
113871,0.724096
113872,0.72616637
113873,0.73562336
113874,0.75296974
113875,0.75296974
113876,0.74979377
113877,0.73847276
113878,0.72616637
113879,0.73847276
113880,0.73847276
113881,0.73847276
113882,0.73847276
113883,0.73847276
113884,0.74979377
113885,0.7223304
113886,0.74979377
113887,0.74979377
113888,0.75505143
113889,0.7597568
113890,0.73645765
113891,0.74400586
113892,0.75146925
113893,0.7597568
113894,0.7597568
113895,0.7413671
113896,0.7413671
113897,0.72323805
113898,0.7413671
113899,0.73847276
113900,0.73847276
113901,0.7028213
113902,0.7413671
113903,0.7413671
113904,0.7413671
113905,0.7413671
113906,0.7413671
113907,0.73200816
113908,0.7597568
113909,0.7597568
113910,0.74979377
113911,0.74979377
113912,0.75296974
113913,0.7597568
113914,0.73200816
113915,0.7385315
113916,0.74731636
113917,0.74731636
113918,0.74731636
113919,0.7054189
113920,0.7054189
113921,0.7054189
113922,0.7734587
113923,0.7801775
113924,0.7018051
113925,0.74979377
113926,0.76150024
113927,0.7353712
113928,0.75266874
113929,0.73885393
113930,0.75689846
113931,0.72627497
113932,0.75311166
113933,0.7263392
113934,0.76819444
113935,0.7415775
113936,0.7054189
113937,0.7391923
113938,0.7390566
113939,0.7408873
113940,0.7393962
113941,0.7393962
113942,0.74979377
113943,0.7577733
113944,0.74848884
113945,0.74848884
113946,0.7393962
113947,0.7578156
113948,0.75383407
113949,0.75656205
113950,0.7415775
113951,0.75978637
113952,0.7393962
113953,0.7525562
113954,0.7462676
113955,0.7462676
113956,0.72323805
113957,0.7578156
113958,0.75239635
113959,0.75656205
113960,0.7462676
113961,0.7462676
113962,0.7462676
113963,0.7634554
113964,0.7257154
113965,0.7234571
113966,0.7234571
113967,0.7730353
113968,0.7547511
113969,0.7634554
113970,0.8041383
113971,0.7245709
113972,0.7393962
113973,0.7393962
113974,0.7462676
113975,0.7603494
113976,0.7393962
113977,0.7254635
113978,0.7054189
113979,0.7268591
113980,0.7596222
113981,0.7119728
113982,0.7569071
113983,0.76141435
113984,0.7119728
113985,0.7119728
113986,0.76504964
113987,0.7119728
113988,0.7367002
113989,0.7462676
113990,0.7462676
113991,0.7462676
113992,0.7462676
113993,0.7462676
113994,0.75830346
113995,0.74848884
113996,0.74848884
113997,0.74848884
113998,0.7537035
113999,0.7537035
114000,0.7390566
114001,0.73106533
114002,0.73106533
114003,0.72324705
114004,0.74848884
114005,0.74848884
114006,0.7153417
114007,0.7271358
114008,0.7641357
114009,0.74176925
114010,0.7231114
114011,0.7231114
114012,0.7284464
114013,0.74848884
114014,0.7482137
114015,0.7537035
114016,0.7537035
114017,0.77319014
114018,0.73997855
114019,0.7537035
114020,0.7610913
114021,0.7820672
114022,0.73454785
114023,0.7587414
114024,0.7529689
114025,0.7268591
114026,0.7103987
114027,0.7537035
114028,0.7103987
114029,0.7537035
114030,0.7743827
114031,0.7743827
114032,0.7063575
114033,0.7367002
114034,0.7335907
114035,0.7529689
114036,0.72899723
114037,0.72899723
114038,0.72899723
114039,0.72899723
114040,0.7529689
114041,0.70644546
114042,0.75567305
114043,0.7549885
114044,0.7529689
114045,0.7270718
114046,0.74625605
114047,0.74886715
114048,0.7207057
114049,0.69985795
114050,0.7529689
114051,0.7529689
114052,0.7529689
114053,0.6927413
114054,0.7501514
114055,0.7529689
114056,0.7529689
114057,0.7529689
114058,0.7529689
114059,0.7400097
114060,0.75312746
114061,0.7433009
114062,0.73106533
114063,0.75312746
114064,0.77319014
114065,0.71946406
114066,0.7142447
114067,0.7533679
114068,0.7533679
114069,0.75608635
114070,0.75608635
114071,0.736917
114072,0.71600276
114073,0.7329978
114074,0.75608635
114075,0.7462771
114076,0.75608635
114077,0.75608635
114078,0.7360439
114079,0.75698024
114080,0.7231114
114081,0.7462771
114082,0.7462771
114083,0.73106533
114084,0.7528182
114085,0.7329862
114086,0.7256485
114087,0.73626375
114088,0.76020366
114089,0.73526466
114090,0.7359739
114091,0.73526466
114092,0.7402686
114093,0.73227584
114094,0.75608635
114095,0.74647015
114096,0.75902975
114097,0.72912884
114098,0.7128055
114099,0.74801683
114100,0.73919564
114101,0.7482137
114102,0.7368591
114103,0.75608635
114104,0.75608635
114105,0.75608635
114106,0.7186506
114107,0.7611712
114108,0.74253285
114109,0.7611712
114110,0.7498313
114111,0.7245851
114112,0.72848356
114113,0.75312746
114114,0.7433009
114115,0.7544843
114116,0.7369782
114117,0.7369782
114118,0.7408873
114119,0.7801775
114120,0.69737107
114121,0.7369782
114122,0.7158011
114123,0.7544843
114124,0.74203056
114125,0.7534643
114126,0.74674845
114127,0.76206034
114128,0.73742247
114129,0.73742247
114130,0.75608635
114131,0.7102596
114132,0.7119728
114133,0.76735103
114134,0.75608635
114135,0.73302954
114136,0.73742247
114137,0.73536247
114138,0.73536247
114139,0.73106533
114140,0.73106533
114141,0.73536247
114142,0.73536247
114143,0.73536247
114144,0.73106533
114145,0.73106533
114146,0.73536247
114147,0.7349955
114148,0.77003485
114149,0.73536247
114150,0.7535708
114151,0.7535708
114152,0.76324075
114153,0.7360932
114154,0.73742247
114155,0.73742247
114156,0.75312746
114157,0.726057
114158,0.726057
114159,0.717161
114160,0.72323805
114161,0.7377732
114162,0.7243948
114163,0.7063575
114164,0.726057
114165,0.74766505
114166,0.7634554
114167,0.7634554
114168,0.7433929
114169,0.7433929
114170,0.7433929
114171,0.75116843
114172,0.73626375
114173,0.73626375
114174,0.73626375
114175,0.73626375
114176,0.7634554
114177,0.7634554
114178,0.73626375
114179,0.6905764
114180,0.7704661
114181,0.718434
114182,0.76386243
114183,0.7150717
114184,0.7597568
114185,0.766897
114186,0.7369782
114187,0.7369782
114188,0.7369782
114189,0.7520626
114190,0.7280669
114191,0.7054189
114192,0.7054189
114193,0.7054189
114194,0.7054189
114195,0.7054189
114196,0.7054189
114197,0.7054189
114198,0.7054189
114199,0.7054189
114200,0.7054189
114201,0.72134477
114202,0.75460386
114203,0.7408885
114204,0.7408885
114205,0.7685705
114206,0.7685705
114207,0.7685705
114208,0.7248044
114209,0.76638806
114210,0.74674845
114211,0.7054189
114212,0.7685705
114213,0.7685705
114214,0.68772036
114215,0.7634554
114216,0.7634554
114217,0.7634554
114218,0.7634554
114219,0.7634554
114220,0.7634554
114221,0.74027634
114222,0.755579
114223,0.755579
114224,0.755579
114225,0.719209
114226,0.719209
114227,0.719209
114228,0.719209
114229,0.719209
114230,0.7532978
114231,0.7114167
114232,0.76470697
114233,0.7054189
114234,0.7054189
114235,0.75599277
114236,0.719209
114237,0.72799873
114238,0.719209
114239,0.74963295
114240,0.75190395
114241,0.7591404
114242,0.7591404
114243,0.7591404
114244,0.7591404
114245,0.7591404
114246,0.7591404
114247,0.7605976
114248,0.7454742
114249,0.7454742
114250,0.7532978
114251,0.766897
114252,0.7249453
114253,0.7114167
114254,0.7591404
114255,0.7423868
114256,0.7158011
114257,0.7722912
114258,0.74786985
114259,0.7532978
114260,0.7591404
114261,0.7513034
114262,0.7513034
114263,0.7513034
114264,0.7591404
114265,0.72848356
114266,0.7171712
114267,0.736917
114268,0.736917
114269,0.736917
114270,0.72651744
114271,0.7367786
114272,0.77376413
114273,0.7597568
114274,0.65653443
114275,0.7246176
114276,0.72442406
114277,0.736917
114278,0.77543664
114279,0.736917
114280,0.736917
114281,0.72688246
114282,0.73538774
114283,0.7170764
114284,0.75468045
114285,0.7284222
114286,0.7605423
114287,0.75463384
114288,0.7329862
114289,0.74384415
114290,0.75312746
114291,0.75312746
114292,0.65715194
114293,0.75312746
114294,0.75312746
114295,0.75463384
114296,0.75463384
114297,0.75463384
114298,0.73939514
114299,0.73742247
114300,0.73742247
114301,0.73742247
114302,0.73742247
114303,0.6378984
114304,0.7513147
114305,0.73742247
114306,0.7237182
114307,0.7237182
114308,0.7110375
114309,0.7237182
114310,0.7237182
114311,0.7634554
114312,0.766891
114313,0.7415775
114314,0.7131475
114315,0.7237182
114316,0.74777365
114317,0.7548319
114318,0.74786985
114319,0.6909857
114320,0.7359184
114321,0.7359184
114322,0.7359184
114323,0.75157255
114324,0.7359184
114325,0.76020366
114326,0.71872365
114327,0.7359184
114328,0.7603436
114329,0.7359184
114330,0.7359184
114331,0.7603436
114332,0.7359184
114333,0.73427194
114334,0.7392925
114335,0.73742247
114336,0.73742247
114337,0.73742247
114338,0.73742247
114339,0.73742247
114340,0.7237182
114341,0.7237182
114342,0.7603436
114343,0.73742247
114344,0.75312746
114345,0.75312746
114346,0.7355971
114347,0.75312746
114348,0.75312746
114349,0.75312746
114350,0.7420088
114351,0.74557185
114352,0.7359184
114353,0.75608635
114354,0.7414779
114355,0.75608635
114356,0.75608635
114357,0.75608635
114358,0.7262996
114359,0.75608635
114360,0.7237182
114361,0.75608635
114362,0.75608635
114363,0.75608635
114364,0.75296974
114365,0.75608635
114366,0.75608635
114367,0.75608635
114368,0.7730353
114369,0.7498313
114370,0.75608635
114371,0.75608635
114372,0.7209579
114373,0.75608635
114374,0.69354
114375,0.7538258
114376,0.74731636
114377,0.74731636
114378,0.7500677
114379,0.75312746
114380,0.755579
114381,0.7471673
114382,0.7513825
114383,0.7020004
114384,0.7301351
114385,0.7355971
114386,0.74731636
114387,0.7216023
114388,0.7510813
114389,0.74801683
114390,0.73742247
114391,0.73742247
114392,0.63722587
114393,0.7500237
114394,0.74777365
114395,0.7099402
114396,0.7393962
114397,0.7099402
114398,0.7393962
114399,0.71862763
114400,0.6410221
114401,0.7099402
114402,0.7586312
114403,0.7204975
114404,0.726057
114405,0.73571575
114406,0.7534942
114407,0.76020366
114408,0.7413671
114409,0.7668915
114410,0.7266598
114411,0.7668915
114412,0.7668915
114413,0.7544081
114414,0.7027661
114415,0.75510573
114416,0.74865127
114417,0.7413671
114418,0.7413671
114419,0.7413671
114420,0.74523264
114421,0.7413671
114422,0.75510573
114423,0.7357538
114424,0.73955846
114425,0.71862763
114426,0.73919564
114427,0.73626375
114428,0.73626375
114429,0.73626375
114430,0.73626375
114431,0.73626375
114432,0.75468045
114433,0.7029596
114434,0.7029596
114435,0.7186506
114436,0.7186506
114437,0.7393962
114438,0.69716716
114439,0.7543669
114440,0.7527257
114441,0.7492618
114442,0.7466649
114443,0.7466649
114444,0.77543664
114445,0.719209
114446,0.719209
114447,0.719209
114448,0.7526014
114449,0.719209
114450,0.719209
114451,0.719209
114452,0.719209
114453,0.719209
114454,0.719209
114455,0.73626375
114456,0.73626375
114457,0.73626375
114458,0.73626375
114459,0.73626375
114460,0.7413671
114461,0.7371631
114462,0.7371631
114463,0.7695285
114464,0.7393962
114465,0.7114167
114466,0.7206469
114467,0.700863
114468,0.73626375
114469,0.73626375
114470,0.7490792
114471,0.7466649
114472,0.7354958
114473,0.7722912
114474,0.71320486
114475,0.7527257
114476,0.74625605
114477,0.74848884
114478,0.76386243
114479,0.75553125
114480,0.71320486
114481,0.71320486
114482,0.71320486
114483,0.71320486
114484,0.7249186
114485,0.7006036
114486,0.69432306
114487,0.737118
114488,0.737118
114489,0.75146925
114490,0.71320486
114491,0.733994
114492,0.75656205
114493,0.77543664
114494,0.77655596
114495,0.7355971
114496,0.7654527
114497,0.73626375
114498,0.75239635
114499,0.7605423
114500,0.72127527
114501,0.73106533
114502,0.75608635
114503,0.75608635
114504,0.75608635
114505,0.73626375
114506,0.74049526
114507,0.7297158
114508,0.72616637
114509,0.7247971
114510,0.7609377
114511,0.7211102
114512,0.77888525
114513,0.73928213
114514,0.73674184
114515,0.7254566
114516,0.73626375
114517,0.75264406
114518,0.73626375
114519,0.73626375
114520,0.73626375
114521,0.73626375
114522,0.73626375
114523,0.7246176
114524,0.71636724
114525,0.72019136
114526,0.69804156
114527,0.75567305
114528,0.7770276
114529,0.75608635
114530,0.75608635
114531,0.75608635
114532,0.75608635
114533,0.75608635
114534,0.7548179
114535,0.71089906
114536,0.7466649
114537,0.7466649
114538,0.7466649
114539,0.7204567
114540,0.6404325
114541,0.73742247
114542,0.73742247
114543,0.73742247
114544,0.73742247
114545,0.766075
114546,0.74848884
114547,0.74848884
114548,0.73626375
114549,0.73626375
114550,0.73427075
114551,0.69363844
114552,0.75608635
114553,0.7142945
114554,0.75608635
114555,0.75608635
114556,0.69990623
114557,0.69990623
114558,0.69990623
114559,0.69990623
114560,0.69990623
114561,0.69990623
114562,0.72844476
114563,0.7569597
114564,0.731626
114565,0.76673055
114566,0.7662799
114567,0.6938293
114568,0.69990623
114569,0.69990623
114570,0.7641357
114571,0.70454764
114572,0.70454764
