,normalized_distance
40658,0.8879328921283335
40659,1.8427106639995694
40660,-0.45627940056181265
40661,4.844477178795196
40662,-0.45412996571899455
40663,-0.3818110899492325
40664,-0.45412996571899455
40665,-0.4518917697684167
40666,-0.45627940056181265
40667,-0.45559728876231886
40668,0.8797396840978903
40669,2.8354005344462623
40670,-0.45137621416040896
40671,-0.45412996571899455
40672,0.6211170606421733
40673,-0.4571869146270406
40674,-0.43867085894011104
40675,-0.17152774317050348
40676,-0.43867085894011104
40677,-0.45627940056181265
40678,-0.45559728876231886
40679,-0.45559728876231886
40680,2.8354005344462623
40681,2.41542195698704
40682,2.41542195698704
40683,-0.45412996571899455
40684,-0.45322234056872424
40685,-0.2791804146712088
40686,-0.45322234056872424
40687,-0.45627940056181265
40688,-0.45559728876231886
40689,2.8354005344462623
40690,-0.45137621416040896
40691,1.8427106639995694
40692,-0.45627940056181265
40693,-0.1861033867246499
40694,0.059699470219945774
40695,2.8376082271450986
40696,-0.45412996571899455
40697,-0.45137621416040896
40698,2.8376082271450986
40699,-0.45559728876231886
40700,-0.45559728876231886
40701,-0.445898412486143
40702,0.906762417752673
40703,-0.445898412486143
40704,-0.45559728876231886
40705,-0.45412996571899455
40706,1.676919075772725
40707,-0.035774205255193675
40708,2.5401255433585335
40709,0.8797396840978903
40710,-0.45559728876231886
40711,-0.45559728876231886
40712,2.5401255433585335
40713,0.13192466077763593
40714,-0.45412996571899455
40715,-0.33454054346222356
40716,-0.2117196655904989
40717,-0.4518917697684167
40718,-0.45412996571899455
40719,-0.4550347140019246
40720,-0.45246506915981566
40721,-0.445898412486143
40722,-0.21073771259667223
40723,1.8427106639995694
40724,1.8427106639995694
40725,2.8354005344462623
40726,-0.45137621416040896
40727,-0.21159004928972056
40728,1.8515508472366906
40729,-0.21159004928972056
40730,2.106168602968461
40731,-0.21159004928972056
40732,-0.45559728876231886
40733,2.8376082271450986
40734,1.0569680576056635
40735,2.5401255433585335
40736,1.8427106639995694
40737,-0.45559728876231886
40738,-0.20968015211202412
40739,-0.4538353336685485
40740,-0.45559728876231886
40741,2.106168602968461
40742,-0.14809907405433995
40743,-0.4559822726757122
40744,2.8376082271450986
40745,-0.4571869146270406
40746,-0.4571869146270406
40747,2.8376082271450986
40748,-0.4166438468916155
40749,-0.45559728876231886
40750,0.08708977589096221
40751,-0.45627940056181265
40752,0.23174580455302235
40753,0.13192466077763593
40754,0.23174580455302235
40755,-0.4533426564193124
40756,-0.45559728876231886
40757,0.11121730860695983
40758,0.11121730860695983
40759,-0.45559728876231886
40760,-0.45412996571899455
40761,-0.45284375342487493
40762,-0.45412996571899455
40763,-0.39913064770352075
40764,0.11121730860695983
40765,-0.45412996571899455
40766,-0.45412996571899455
40767,0.21180344487746955
40768,2.8354005344462623
40769,-0.4518917697684167
40770,0.9574720556333475
40771,-0.45805600267838215
40772,-0.3835645381819429
40773,-0.21140629188934967
40774,-0.45627940056181265
40775,0.13192466077763593
40776,1.8187584594499653
40777,-0.45137621416040896
40778,-0.45627940056181265
40779,-0.4536386970468999
40780,2.5401255433585335
40781,4.844477178795196
40782,-0.45412996571899455
40783,1.1385408137894215
40784,2.8376082271450986
40785,4.844477178795196
40786,-0.45412996571899455
40787,-0.45412996571899455
40788,-0.21140629188934967
40789,-0.43858667713124994
40790,-0.45412996571899455
40791,-0.45627940056181265
40792,-0.21140629188934967
40793,-0.2104037434532829
40794,1.8427106639995694
40795,-0.2090469329082657
40796,-0.45559728876231886
40797,-0.45412996571899455
40798,0.059699470219945774
40799,-0.39522486280871894
40800,0.08521058186268089
40801,0.05889766225193528
40802,1.168754579118974
40803,2.7740467390587056
40804,1.168754579118974
40805,-0.4546148245642016
40806,-0.45627940056181265
40807,-0.4533426564193124
40808,2.41542195698704
40809,2.8354005344462623
40810,-0.45627940056181265
40811,-0.4546148245642016
40812,1.8427106639995694
40813,-0.4526512034446452
40814,-0.4526512034446452
40815,-0.4526512034446452
40816,0.3801102317640022
40817,1.4747752120838182
40818,-0.45137621416040896
40819,-0.45627940056181265
40820,-0.45412996571899455
40821,-0.45137621416040896
40822,-0.45412996571899455
40823,-0.4526978581633847
40824,-0.4526978581633847
40825,-0.4526978581633847
40826,-0.45412996571899455
40827,-0.45137621416040896
40828,-0.45621971774036735
40829,-0.4386383496112542
40830,-0.45137621416040896
40831,-0.4442881374191695
40832,0.5860493947904907
40833,0.03728980764920689
40834,-0.45137621416040896
40835,-0.45137621416040896
40836,-0.45627940056181265
40837,0.906762417752673
40838,2.8354005344462623
40839,-0.45627940056181265
40840,-0.4518917697684167
40841,-0.4518917697684167
40842,2.8376082271450986
40843,-0.4570701166112611
40844,1.848983546038916
40845,-0.4518917697684167
40846,4.844477178795196
40847,-0.45627940056181265
40848,-0.4563087136707223
40849,-0.45412996571899455
40850,-0.45627940056181265
40851,-0.45627940056181265
40852,-0.45627940056181265
40853,-0.40929317227690815
40854,-0.20984850556325407
40855,-0.45412996571899455
40856,-0.45627940056181265
40857,-0.45412996571899455
40858,1.8479382733296472
40859,1.463133019515915
40860,-0.3805846895187917
40861,-0.45559728876231886
40862,-0.3805846895187917
40863,-0.45378357625155247
40864,-0.45412996571899455
40865,0.8512241013865793
40866,-0.45627940056181265
40867,3.2577372605450345
40868,2.1061761789762805
40869,-0.45137621416040896
40870,0.3505857169734959
40871,-0.45627940056181265
40872,0.8308390010829096
40873,-0.2113054910066914
40874,-0.4163840391194846
40875,-0.4163840391194846
40876,1.4747752120838182
40877,-0.3211323919867504
40878,-0.45412996571899455
40879,-0.45412996571899455
40880,-0.4533135201484586
40881,0.8308390010829096
40882,-0.45412996571899455
40883,-0.45490273970122014
40884,0.0017649196390019202
40885,1.8427106639995694
40886,-0.4518917697684167
40887,-0.45412996571899455
40888,0.8867011264492816
40889,0.8867011264492816
40890,-0.4518917697684167
40891,0.625482467396362
40892,-0.4494741791665496
40893,0.2535712294824805
40894,0.8797396840978903
40895,1.2812008456855146
40896,-0.445898412486143
40897,-0.21105853393174037
40898,-0.45627940056181265
40899,-0.4533426564193124
40900,-0.45627940056181265
40901,-0.4533426564193124
40902,-0.45137621416040896
40903,-0.20214497304015075
40904,-0.4166438468916155
40905,-0.445898412486143
40906,2.8354005344462623
40907,2.5765273741843564
40908,1.3547628209164493
40909,0.29126901372644587
40910,0.5187673330046615
40911,-0.45137621416040896
40912,-0.2561564212065403
40913,-0.45412996571899455
40914,-0.45412996571899455
40915,0.6808060101430918
40916,-0.45378357625155247
40917,-0.45246506915981566
40918,2.540989823238157
40919,-0.38214359616535887
40920,2.096440332001717
40921,-0.45137621416040896
40922,-0.06667244387150967
40923,0.5380842480948358
40924,1.7123453410826166
40925,1.9483275958698372
40926,2.8376082271450986
40927,-0.4536386970468999
40928,-0.45412996571899455
40929,-0.2100937618301718
40930,-0.45492030568714587
40931,-0.45492030568714587
40932,-0.17108962834075583
40933,-0.45378357625155247
40934,-0.4163840391194846
40935,0.7914272705025011
40936,1.7207792175746903
40937,1.7677159334671175
40938,-0.45246506915981566
40939,2.8376082271450986
40940,2.8354005344462623
40941,-0.21133553381665718
40942,-0.1639838780679506
40943,2.8354005344462623
40944,-0.4114163674957983
40945,2.8376082271450986
40946,2.8376082271450986
40947,-0.45412996571899455
40948,-0.45412996571899455
40949,1.5206744025324381
40950,-0.4522894637595378
40951,2.0850655160589233
40952,1.2812008456855146
40953,2.7740467390587056
40954,3.2577372605450345
40955,1.6895816721476595
40956,0.8879328921283335
40957,-0.45137621416040896
40958,1.573589623194752
40959,1.7123453410826166
40960,-0.45412996571899455
40961,-0.4538447066257407
40962,-0.45412996571899455
40963,-0.4526512034446452
40964,-0.45412996571899455
40965,1.790470043827065
40966,1.7207792175746903
40967,-0.42585015243695695
40968,-0.45137621416040896
40969,0.22437088007732844
40970,-0.45137621416040896
40971,-0.45246506915981566
40972,0.7599797190433608
40973,-0.45246506915981566
40974,0.906762417752673
40975,-0.45412996571899455
40976,1.8427106639995694
40977,1.8427106639995694
40978,2.8354005344462623
40979,-0.45412996571899455
40980,2.5401255433585335
40981,0.5807875066290312
40982,-0.45378357625155247
40983,-0.2118447701232268
40984,-0.3881240918173203
40985,2.095471057643917
40986,2.8376082271450986
40987,-0.45412996571899455
40988,-0.45137621416040896
40989,-0.45559728876231886
40990,-0.45627940056181265
40991,0.0034650510532966755
40992,0.906762417752673
40993,-0.45412996571899455
40994,-0.20995899459910497
40995,-0.21032228913039563
40996,2.5401255433585335
40997,-0.04028101637924016
40998,-0.04028101637924016
40999,-0.45559728876231886
41000,-0.45412996571899455
41001,2.8376082271450986
41002,-0.45412996571899455
41003,-0.45644555675470655
41004,1.8403542743843533
41005,-0.2524396778782485
41006,2.8376082271450986
41007,-0.45412996571899455
41008,-0.3736512200661444
41009,1.8427106639995694
41010,2.8376082271450986
41011,-0.45412996571899455
41012,-0.45627940056181265
41013,-0.45627940056181265
41014,-0.4518917697684167
41015,0.7914272705025011
41016,-0.4163840391194846
41017,-0.3930822937786656
41018,2.507880728065746
41019,-0.4555846277928456
41020,-0.45137621416040896
41021,-0.45137621416040896
41022,-0.45627940056181265
41023,5.278075064583672
41024,5.2202594559371285
41025,5.2202594559371285
41026,2.8376082271450986
41027,0.24105959647786482
41028,-0.2113052787423413
41029,2.3756965109115025
41030,-0.2113052787423413
41031,1.8187584594499653
41032,-0.3788215472288945
41033,-0.2307563478349209
41034,-0.4518917697684167
41035,-0.19948297647865457
41036,-0.45559728876231886
41037,-0.2749614110436313
41038,-0.4533135201484586
41039,-0.04028101637924016
41040,0.906762417752673
41041,1.9855839634108146
41042,-0.45627940056181265
41043,-0.45412996571899455
41044,-0.45627940056181265
41045,-0.4550347140019246
41046,-0.4526978581633847
41047,-0.4526871978056624
41048,-0.4163840391194846
41049,-0.21003571510889943
41050,-0.45137621416040896
41051,-0.45137621416040896
41052,-0.45137621416040896
41053,1.5948860969195267
41054,-0.4524428538405121
41055,-0.45627940056181265
41056,-0.4524428538405121
41057,-0.45627940056181265
41058,2.8351025705269044
41059,2.8354005344462623
41060,-0.21167089927921295
41061,-0.45412996571899455
41062,-0.45627940056181265
41063,-0.45627940056181265
41064,-0.45137621416040896
41065,-0.21057938309994653
41066,2.8376082271450986
41067,-0.45559728876231886
41068,1.0231384677546276
41069,1.0231384677546276
41070,0.13192466077763593
41071,-0.45137621416040896
41072,2.8354005344462623
41073,-0.2749614110436313
41074,-0.45137621416040896
41075,-0.45137621416040896
41076,-0.45559728876231886
41077,1.8427106639995694
41078,-0.45627940056181265
41079,-0.45412996571899455
41080,-0.45412996571899455
41081,1.4747752120838182
41082,-0.45627940056181265
41083,0.8512241013865793
41084,0.8512241013865793
41085,-0.20968015211202412
41086,0.013391709924342207
41087,2.41542195698704
41088,-0.4546148245642016
41089,-0.45137621416040896
41090,1.3072821471959606
41091,-0.45412996571899455
41092,-0.21159004928972056
41093,2.8376082271450986
41094,-0.45137621416040896
41095,1.913908432288543
41096,-0.45137621416040896
41097,-0.45412996571899455
41098,-0.45137621416040896
41099,-0.21157762245746595
41100,-0.45627940056181265
41101,-0.4518917697684167
41102,-0.45137621416040896
41103,0.16926431139550777
41104,-0.4518917697684167
41105,-0.45412996571899455
41106,-0.45559728876231886
41107,-0.4546148245642016
41108,-0.4526978581633847
41109,-0.21105853393174037
41110,-0.3736512200661444
41111,2.5401255433585335
41112,-0.42585015243695695
41113,-0.45559728876231886
41114,-0.4518917697684167
41115,-0.45137621416040896
41116,-0.4114163674957983
41117,-0.4526978581633847
41118,1.6774985838496297
41119,1.8427106639995694
41120,-0.45137621416040896
41121,-0.4533426564193124
41122,0.09874573592201497
41123,-0.45559728876231886
41124,1.1658508011605468
41125,-0.45412996571899455
41126,-0.4386383496112542
41127,-0.45412996571899455
41128,-0.45412996571899455
41129,2.5765273741843564
41130,2.5401255433585335
41131,-0.45559728876231886
41132,2.8376082271450986
41133,-0.45412996571899455
41134,-0.45137621416040896
41135,-0.03917856048450593
41136,-0.20968015211202412
41137,-0.21118621207997446
41138,-0.4559822726757122
41139,-0.45762546187291736
41140,-0.45627940056181265
41141,-0.007011472288565162
41142,-0.45559728876231886
41143,2.8354005344462623
41144,-0.4163840391194846
41145,-0.45559728876231886
41146,-0.1992492408720418
41147,1.8286744514537776
41148,-0.38096369078863235
41149,-0.45137621416040896
41150,-0.20968015211202412
41151,-0.45559728876231886
41152,-0.20984850556325407
41153,-0.45359209729892724
41154,-0.45137621416040896
41155,-0.45627940056181265
41156,-0.455431494049668
41157,-0.455431494049668
41158,-0.45412996571899455
41159,-0.17108962834075583
41160,-0.45559728876231886
41161,2.095471057643917
41162,-0.45055831134010504
41163,1.913908432288543
41164,-0.45559728876231886
41165,-0.45137621416040896
41166,-0.45137621416040896
41167,-0.45412996571899455
41168,-0.2113054910066914
41169,-0.2114966833857356
41170,-0.21186142108285858
41171,2.8354005344462623
41172,2.1061761789762805
41173,0.864329854054144
41174,-0.45137621416040896
41175,-0.45559728876231886
41176,1.299529239210354
41177,1.8427106639995694
41178,-0.45137621416040896
41179,-0.21003571510889943
41180,-0.45284375342487493
41181,-0.45137621416040896
41182,-0.43858667713124994
41183,1.299529239210354
41184,2.8354005344462623
41185,1.8427106639995694
41186,2.5401255433585335
41187,-0.45412996571899455
41188,-0.4163840391194846
41189,0.0001645047096355433
41190,-0.45412996571899455
41191,-0.45412996571899455
41192,0.07762887586120501
41193,-0.4545072930178136
41194,-0.45627940056181265
41195,-0.45412996571899455
41196,-0.45490273970122014
41197,0.10059381482601525
41198,1.1609712491104551
41199,0.12901794855272578
41200,-0.45412996571899455
41201,-0.45318757827606587
41202,-0.45137621416040896
41203,-0.45137621416040896
41204,-0.21105853393174037
41205,0.6211170606421733
41206,-0.43858667713124994
41207,0.0860790330138314
41208,-0.45627940056181265
41209,-0.45627940056181265
41210,-0.45627940056181265
41211,0.3646055312750348
41212,-0.45137621416040896
41213,0.5815055912941126
41214,-0.4571869146270406
41215,-0.45627940056181265
41216,2.5622452871867836
41217,0.09199324487622519
41218,-0.21128127590910573
41219,-0.4526978581633847
41220,-0.45627940056181265
41221,-0.45627940056181265
41222,-0.45627940056181265
41223,-0.45627940056181265
41224,-0.45137621416040896
41225,-0.45412996571899455
41226,-0.45285864181013574
41227,-0.19944731498642113
41228,1.1609712491104551
41229,-0.21167089927921295
41230,-0.45627940056181265
41231,-0.45627940056181265
41232,2.203410297799882
41233,-0.4571869146270406
41234,0.0001645047096355433
41235,-0.45137621416040896
41236,-0.45412996571899455
41237,0.14662767399000742
41238,1.6116443572460797
41239,1.5948860969195267
41240,-0.45412996571899455
41241,-0.45412996571899455
41242,-0.035774205255193675
41243,-0.4546148245642016
41244,2.1220493281507045
41245,-0.45559728876231886
41246,-0.45627940056181265
41247,-0.45412996571899455
41248,0.7737966996063992
41249,1.8187584594499653
41250,-0.45412996571899455
41251,2.8376082271450986
41252,-0.45137621416040896
41253,-0.45137621416040896
41254,4.544384209305878
41255,-0.4518917697684167
41256,0.8151078732634249
41257,2.8376082271450986
41258,-0.3420746165515018
41259,1.2560506388853852
41260,-0.4114163674957983
41261,-0.45137621416040896
41262,-0.45412996571899455
41263,-0.4442881374191695
41264,-0.2114966833857356
41265,-0.4442881374191695
41266,2.095471057643917
41267,-0.39320459443894595
41268,-0.4559822726757122
41269,-0.43858667713124994
41270,-0.45412996571899455
41271,-0.20968015211202412
41272,1.8427106639995694
41273,-0.455431494049668
41274,-0.45119524391866983
41275,2.507880728065746
41276,-0.4386383496112542
41277,-0.21057938309994653
41278,-0.0437548240920804
41279,2.507880728065746
41280,-0.45627940056181265
41281,0.03728980764920689
41282,1.676919075772725
41283,-0.45137621416040896
41284,2.507880728065746
41285,-0.45627940056181265
41286,-0.4163840391194846
41287,2.8354005344462623
41288,-0.3420746165515018
41289,0.5087548501831183
41290,1.886679474029553
41291,-0.21128127590910573
41292,2.2770683363190702
41293,-0.4518917697684167
41294,-0.42585015243695695
41295,-0.45412996571899455
41296,-0.42585015243695695
41297,-0.45412996571899455
41298,-0.45627940056181265
41299,2.1061761789762805
41300,-0.45412996571899455
41301,-0.45574794563502835
41302,-0.45559728876231886
41303,-0.2086475322602466
41304,-0.45627940056181265
41305,1.0358049971586396
41306,1.0358049971586396
41307,2.7740467390587056
41308,2.8376082271450986
41309,-0.45627940056181265
41310,-0.45412996571899455
41311,1.9855839634108146
41312,-0.3420746165515018
41313,1.9855839634108146
41314,-0.45627940056181265
41315,-0.45627940056181265
41316,-0.45412996571899455
41317,-0.45246506915981566
41318,-0.4563087136707223
41319,0.14662767399000742
41320,1.8427106639995694
41321,1.8427106639995694
41322,-0.45137621416040896
41323,-0.03488479376737623
41324,-0.33454054346222356
41325,-0.45559728876231886
41326,-0.42585015243695695
41327,-0.45412996571899455
41328,-0.45412996571899455
41329,-0.45137621416040896
41330,-0.45137621416040896
41331,2.5765273741843564
41332,-0.16453918514876661
41333,-0.45627940056181265
41334,-0.45137621416040896
41335,-0.45635290541242474
41336,0.2555185668009856
41337,-0.45412996571899455
41338,2.1220493281507045
41339,1.8427106639995694
41340,1.6483410073910776
41341,-0.45490273970122014
41342,1.8427106639995694
41343,2.7756506433309247
41344,-0.4526978581633847
41345,-0.4555846277928456
41346,0.7671875948706018
41347,1.8427106639995694
41348,-0.4522894637595378
41349,-0.45412996571899455
41350,0.5815835153648277
41351,-0.3277849704124253
41352,1.8427106639995694
41353,-0.45627940056181265
41354,-0.45412996571899455
41355,-0.45412996571899455
41356,-0.4163840391194846
41357,1.8427106639995694
41358,0.16252040393896963
41359,0.9163371936350878
41360,1.8427106639995694
41361,-0.45627940056181265
41362,2.8376082271450986
41363,-0.45492030568714587
41364,2.507880728065746
41365,-0.4536386970468999
41366,-0.45412996571899455
41367,-0.33970787382862083
41368,3.214917317848055
41369,-0.445898412486143
41370,-0.45412996571899455
41371,-0.45412996571899455
41372,-0.45412996571899455
41373,1.913908432288543
41374,2.8354005344462623
41375,-0.21057938309994653
41376,-0.3736512200661444
41377,-0.4548258881492534
41378,-0.37213460590687647
41379,-0.45621971774036735
41380,-0.45412996571899455
41381,-0.45137621416040896
41382,-0.43858667713124994
41383,-0.45137621416040896
41384,-0.4526978581633847
41385,1.8427106639995694
41386,2.8354005344462623
41387,2.0661685076298846
41388,1.4080149485611784
41389,-0.45137621416040896
41390,0.2679559666712436
41391,-0.15404597167402617
41392,1.4080149485611784
41393,-0.45627940056181265
41394,-0.45137621416040896
41395,-0.20968015211202412
41396,1.676919075772725
41397,-0.21056458926277166
41398,2.1220493281507045
41399,-0.20542637228222915
41400,0.0034650510532966755
41401,0.0034650510532966755
41402,0.07960330333458587
41403,0.028994063826448445
41404,-0.45137621416040896
41405,-0.45627940056181265
41406,-0.4527538689214655
41407,-0.05815571029967152
41408,-0.2860815620396799
41409,-0.4518917697684167
41410,-0.4518917697684167
41411,-0.45559728876231886
41412,-0.35952168220063124
41413,1.1159541723025435
41414,-0.45627940056181265
41415,-0.45627940056181265
41416,-0.45627940056181265
41417,-0.45137621416040896
41418,-0.353542516474606
41419,-0.45559728876231886
41420,-0.45627940056181265
41421,-0.4533426564193124
41422,-0.45627940056181265
41423,-0.455431494049668
41424,1.0569680576056635
41425,-0.45322234056872424
41426,0.6146708946472267
41427,-0.45322234056872424
41428,2.1220493281507045
41429,-0.45412996571899455
41430,-0.45398888352778577
41431,-0.45412996571899455
41432,0.8308390010829096
41433,-0.4522894637595378
41434,2.8376082271450986
41435,0.41163628515425027
41436,-0.45412996571899455
41437,-0.3881240918173203
41438,2.0661685076298846
41439,0.16926431139550777
41440,-0.4533426564193124
41441,-0.03488479376737623
41442,-0.45412996571899455
41443,0.1836761136861761
41444,-0.45559728876231886
41445,-0.21057938309994653
41446,2.1061761789762805
41447,-0.4533426564193124
41448,-0.4163840391194846
41449,-0.45137621416040896
41450,1.7148877405209613
41451,-0.05085986538683132
41452,1.6895816721476595
41453,2.8376082271450986
41454,-0.3213577203110583
41455,-0.4524428538405121
41456,0.603475101905737
41457,-0.455431494049668
41458,-0.45137621416040896
41459,1.8427106639995694
41460,2.8354005344462623
41461,-0.18607839811872562
41462,1.8187584594499653
41463,-0.45627940056181265
41464,-0.45412996571899455
41465,0.26993644487308466
41466,-0.20984850556325407
41467,-0.45412996571899455
41468,2.8354005344462623
41469,-0.45412996571899455
41470,-0.45412996571899455
41471,2.41542195698704
41472,-0.45137621416040896
41473,1.2560506388853852
41474,-0.455431494049668
41475,0.4572502331805349
41476,1.2560506388853852
41477,-0.45412996571899455
41478,-0.4536386970468999
41479,-0.4550347140019246
41480,-0.45137621416040896
41481,-0.45412996571899455
41482,-0.45627940056181265
41483,2.8354005344462623
41484,0.5492115263665277
41485,-0.4536386970468999
41486,-0.4536386970468999
41487,-0.2118447701232268
41488,-0.45412996571899455
41489,2.1061761789762805
41490,2.1061761789762805
41491,-0.45559728876231886
41492,-0.45627940056181265
41493,0.16926431139550777
41494,2.8354005344462623
41495,-0.45246506915981566
41496,0.12901794855272578
41497,-0.4571869146270406
41498,-0.378438812573571
41499,-0.45412996571899455
41500,1.9855839634108146
41501,0.7146853872421961
41502,0.7146853872421961
41503,-0.4522894637595378
41504,-0.21167089927921295
41505,2.8376082271450986
41506,1.2341812925550601
41507,-0.4568429091785787
41508,2.8354005344462623
41509,-0.45627940056181265
41510,0.13192466077763593
41511,-0.4524428538405121
41512,-0.3822462190386966
41513,-0.4565977387614032
41514,0.906762417752673
41515,-0.4565977387614032
41516,-0.4550347140019246
41517,-0.45398888352778577
41518,-0.45627940056181265
41519,-0.45137621416040896
41520,-0.45412996571899455
41521,-0.4565977387614032
41522,-0.4565977387614032
41523,0.3505857169734959
41524,-0.4156322805122234
41525,-0.4533135201484586
41526,-0.45627940056181265
41527,2.507880728065746
41528,-0.45412996571899455
41529,2.8354005344462623
41530,1.3547628209164493
41531,-0.4550347140019246
41532,2.8376082271450986
41533,-0.4518917697684167
41534,-0.45137621416040896
41535,-0.45137621416040896
41536,-0.3805846895187917
41537,2.788711246580054
41538,2.788711246580054
41539,-0.45412996571899455
41540,-0.455431494049668
41541,-0.4533135201484586
41542,-0.45412996571899455
41543,-0.42794837015068427
41544,-0.035774205255193675
41545,-0.035774205255193675
41546,-0.45412996571899455
41547,-0.45412996571899455
41548,2.8376082271450986
41549,-0.45386202755248656
41550,-0.45386202755248656
41551,2.507880728065746
41552,-0.45137621416040896
41553,1.8427106639995694
41554,-0.45412996571899455
41555,4.854868982412614
41556,-0.45137621416040896
41557,-0.3805846895187917
41558,-0.45412996571899455
41559,2.1735675271922426
41560,-0.45805600267838215
41561,-0.035774205255193675
41562,0.24792102030108304
41563,0.6812868928160902
41564,-0.45412996571899455
41565,-0.3875916779929946
41566,-0.4163840391194846
41567,5.40766122671513
41568,-0.45627940056181265
41569,2.2770683363190702
41570,0.6882575520041861
41571,0.6882575520041861
41572,2.8376082271450986
41573,-0.45137621416040896
41574,-0.45137621416040896
41575,2.8376082271450986
41576,-0.45412996571899455
41577,-0.45137621416040896
41578,0.8151078732634249
41579,-0.4163840391194846
41580,-0.4163840391194846
41581,-0.45559728876231886
41582,2.8376082271450986
41583,-0.45627940056181265
41584,-0.45055831134010504
41585,-0.2114966833857356
41586,-0.21057938309994653
41587,-0.45627940056181265
41588,-0.14129331760899522
41589,1.8427106639995694
41590,-0.43858667713124994
41591,1.8427106639995694
41592,2.7756506433309247
41593,1.8427106639995694
41594,0.2555185668009856
41595,-0.45627940056181265
41596,0.17112958106077247
41597,0.5394484333611047
41598,5.3318427422073205
41599,2.1061761789762805
41600,-0.45559728876231886
41601,-0.45492030568714587
41602,-0.45412996571899455
41603,-0.4533426564193124
41604,-0.45137621416040896
41605,-0.45137621416040896
41606,2.8376082271450986
41607,-0.45627940056181265
41608,0.5087548501831183
41609,-0.4127129470216951
41610,0.3097753935362489
41611,-0.45627940056181265
41612,-0.21057938309994653
41613,-0.45137621416040896
41614,-0.45137621416040896
41615,-0.21159004928972056
41616,-0.454994871171426
41617,1.2560506388853852
41618,1.573589623194752
41619,-0.45627940056181265
41620,-0.2113052787423413
41621,-0.21010825068714645
41622,-0.45412996571899455
41623,-0.45412996571899455
41624,0.027315696747622433
41625,1.8427106639995694
41626,2.1061761789762805
41627,-0.2101117318014744
41628,0.6540779932958329
41629,-0.45412996571899455
41630,-0.4526512034446452
41631,-0.3788215472288945
41632,2.8354005344462623
41633,-0.4163840391194846
41634,0.5312438045511447
41635,2.1220493281507045
41636,0.32756135690444665
41637,-0.4555846277928456
41638,-0.45055831134010504
41639,0.5268663291711889
41640,2.41542195698704
41641,-0.3805846895187917
41642,-0.3805846895187917
41643,-0.45412996571899455
41644,-0.4537311657327012
41645,-0.4537311657327012
41646,-0.45137621416040896
41647,1.2560506388853852
41648,1.2560506388853852
41649,-0.45627940056181265
41650,-0.45137621416040896
41651,0.8797396840978903
41652,-0.45627940056181265
41653,-0.45137621416040896
41654,1.8427106639995694
41655,-0.45559728876231886
41656,-0.45559728876231886
41657,0.5312438045511447
41658,-0.4114163674957983
41659,-0.45627940056181265
41660,2.203410297799882
41661,-0.45644555675470655
41662,2.1061761789762805
41663,2.1061761789762805
41664,2.1061761789762805
41665,-0.4532964374664803
41666,-0.2117196655904989
41667,0.07960330333458587
41668,1.7123453410826166
41669,0.07960330333458587
41670,-0.454219400372767
41671,-0.45412996571899455
41672,-0.45412996571899455
41673,2.41542195698704
41674,1.7123453410826166
41675,-0.45412996571899455
41676,-0.45412996571899455
41677,1.3547628209164493
41678,-0.4114163674957983
41679,-0.45412996571899455
41680,-0.45412996571899455
41681,-0.4518917697684167
41682,0.8879328921283335
41683,-0.45412996571899455
41684,-0.4114163674957983
41685,2.2770683363190702
41686,2.0421444861480658
41687,-0.45246506915981566
41688,2.7756506433309247
41689,0.864329854054144
41690,-0.45318757827606587
41691,1.8427106639995694
41692,-0.45627940056181265
41693,-0.4458357089816064
41694,-0.4458357089816064
41695,-0.45412996571899455
41696,-0.21133553381665718
41697,-0.45627940056181265
41698,1.8515508472366906
41699,-0.1600652136008094
41700,-0.45137621416040896
41701,1.6601487323698916
41702,-0.43858667713124994
41703,-0.41919589417642
41704,1.9483275958698372
41705,-0.45627940056181265
41706,-0.45627940056181265
41707,-0.45559728876231886
41708,-0.45559728876231886
41709,-0.21133553381665718
41710,-0.39809441003875634
41711,2.8354005344462623
41712,-0.45412996571899455
41713,0.864329854054144
41714,-0.45627940056181265
41715,-0.45627940056181265
41716,2.8376082271450986
41717,-0.3788215472288945
41718,0.33670650481159087
41719,-0.41919589417642
41720,-0.45412996571899455
41721,0.8151078732634249
41722,2.096440332001717
41723,-0.43858667713124994
41724,-0.42794837015068427
41725,-0.45412996571899455
41726,-0.45322234056872424
41727,-0.45322234056872424
41728,2.2770683363190702
41729,-0.4163840391194846
41730,-0.45137621416040896
41731,1.296961415574271
41732,2.8376082271450986
41733,2.8354005344462623
41734,-0.45559728876231886
41735,-0.2117975524006896
41736,3.771462547678058
41737,-0.45137621416040896
41738,2.7878170164072684
41739,-0.2117196655904989
41740,-0.45137621416040896
41741,2.8354005344462623
41742,-0.45627940056181265
41743,0.5956804499041751
41744,-0.45137621416040896
41745,-0.45627940056181265
41746,-0.45412996571899455
41747,-0.45412996571899455
41748,-0.45627940056181265
41749,-0.4571869146270406
41750,-0.4532964374664803
41751,0.9499544324341554
41752,2.8354005344462623
41753,0.9499544324341554
41754,-0.45137621416040896
41755,2.8354005344462623
41756,-0.45137621416040896
41757,2.8376082271450986
41758,-0.45412996571899455
41759,-0.45627940056181265
41760,-0.45137621416040896
41761,-0.45246506915981566
41762,-0.27951269012108165
41763,-0.45412996571899455
41764,-0.4552047883667062
41765,-0.4563087136707223
41766,-0.4540748285474689
41767,0.18326696249213262
41768,-0.45627940056181265
41769,-0.2113054910066914
